ServiceStationName,Address,Suburb,Postcode,Brand,FuelCode,PriceUpdatedDate,Latitude,Longitude,Price
Ampol Foodary Randwick,"2 Alison Rd, RANDWICK NSW 2031",Randwick,2031,Ampol,PDL,2025-06-05 01:32:33,-33.906604,151.232031,1749087153000000000
Ampol Foodary Randwick,"2 Alison Rd, RANDWICK NSW 2031",Randwick,2031,Ampol,U91,2025-10-05 01:48:08,-33.906604,151.232031,1759628888000000000
Ampol Foodary Wentworthville,"313 Great Western Hwy, SOUTH WENTWORTHVILLE NSW 2145",South Wentworthville,2145,Ampol,E10,2025-09-05 04:18:07,-33.816223,150.971793,1757045887000000000
Ampol Foodary Wentworthville,"313 Great Western Hwy, SOUTH WENTWORTHVILLE NSW 2145",South Wentworthville,2145,Ampol,P95,2025-09-05 04:18:08,-33.816223,150.971793,1757045888000000000
Ampol Foodary Wentworthville,"313 Great Western Hwy, SOUTH WENTWORTHVILLE NSW 2145",South Wentworthville,2145,Ampol,P98,2025-09-05 04:18:07,-33.816223,150.971793,1757045887000000000
Ampol Foodary Wentworthville,"313 Great Western Hwy, SOUTH WENTWORTHVILLE NSW 2145",South Wentworthville,2145,Ampol,PDL,2025-07-05 04:16:11,-33.816223,150.971793,1751688971000000000
Ampol Foodary Wentworthville,"313 Great Western Hwy, SOUTH WENTWORTHVILLE NSW 2145",South Wentworthville,2145,Ampol,U91,2025-09-05 04:18:07,-33.816223,150.971793,1757045887000000000
Metro Petroleum Goulburn,"62-68 Clinton Street, GOULBURN NSW 2580",Goulburn,2580,Metro Fuel,DL,2025-11-03 06:00:17,-34.757136,149.714125,1762149617000000000
Metro Petroleum Goulburn,"62-68 Clinton Street, GOULBURN NSW 2580",Goulburn,2580,Metro Fuel,P98,2025-11-03 06:00:17,-34.757136,149.714125,1762149617000000000
Metro Petroleum Goulburn,"62-68 Clinton Street, GOULBURN NSW 2580",Goulburn,2580,Metro Fuel,PDL,2025-11-03 06:00:17,-34.757136,149.714125,1762149617000000000
Metro Petroleum Goulburn,"62-68 Clinton Street, GOULBURN NSW 2580",Goulburn,2580,Metro Fuel,U91,2025-11-03 06:00:17,-34.757136,149.714125,1762149617000000000
BP Nambucca T/C,"2 Corkwood Rd, VALLA NSW 2448",Valla,2448,Bp,DL,2025-08-04 23:54:43,-30.627211,152.972277,1754351683000000000
BP Nambucca T/C,"2 Corkwood Rd, VALLA NSW 2448",Valla,2448,Bp,PDL,2025-08-04 23:54:43,-30.627211,152.972277,1754351683000000000
Quinn's on Melbourne Street,"U 1 39 Melbourne St, EAST MAITLAND NSW 2323",East Maitland,2323,Independent,DL,2025-09-05 05:47:20,-32.745024,151.583493,1757051240000000000
Quinn's on Melbourne Street,"U 1 39 Melbourne St, EAST MAITLAND NSW 2323",East Maitland,2323,Independent,P95,2025-09-05 05:47:20,-32.745024,151.583493,1757051240000000000
Quinn's on Melbourne Street,"U 1 39 Melbourne St, EAST MAITLAND NSW 2323",East Maitland,2323,Independent,P98,2025-09-05 05:47:20,-32.745024,151.583493,1757051240000000000
Quinn's on Melbourne Street,"U 1 39 Melbourne St, EAST MAITLAND NSW 2323",East Maitland,2323,Independent,U91,2025-09-05 05:47:20,-32.745024,151.583493,1757051240000000000
Metro Yagoona,"585 Hume Hwy, YAGOONA NSW 2199",Yagoona,2199,Metro Fuel,E10,2025-10-05 03:40:56,-33.906106,151.014058,1759635656000000000
Metro Yagoona,"585 Hume Hwy, YAGOONA NSW 2199",Yagoona,2199,Metro Fuel,P95,2025-10-05 03:40:56,-33.906106,151.014058,1759635656000000000
Metro Yagoona,"585 Hume Hwy, YAGOONA NSW 2199",Yagoona,2199,Metro Fuel,P98,2025-10-05 03:40:56,-33.906106,151.014058,1759635656000000000
Metro Yagoona,"585 Hume Hwy, YAGOONA NSW 2199",Yagoona,2199,Metro Fuel,U91,2025-10-05 03:40:56,-33.906106,151.014058,1759635656000000000
United Tenterfield,"94 Rouse St, TENTERFIELD NSW 2372",Tenterfield,2372,United,DL,2025-07-05 01:00:01,-29.06241,152.017206,1751677201000000000
United Tenterfield,"94 Rouse St, TENTERFIELD NSW 2372",Tenterfield,2372,United,E10,2025-07-05 01:00:01,-29.06241,152.017206,1751677201000000000
United Tenterfield,"94 Rouse St, TENTERFIELD NSW 2372",Tenterfield,2372,United,P98,2025-07-05 01:00:01,-29.06241,152.017206,1751677201000000000
United Tenterfield,"94 Rouse St, TENTERFIELD NSW 2372",Tenterfield,2372,United,U91,2025-07-05 01:00:01,-29.06241,152.017206,1751677201000000000
Ampol Foodary Forresters Beach,"The Entrance, FORRESTERS BEACH NSW 2260",Forresters Beach,2260,Ampol,E10,2025-08-05 02:34:24,-33.40061,151.468836,1754361264000000000
Ampol Foodary Forresters Beach,"The Entrance, FORRESTERS BEACH NSW 2260",Forresters Beach,2260,Ampol,P95,2025-08-05 02:34:24,-33.40061,151.468836,1754361264000000000
Ampol Foodary Forresters Beach,"The Entrance, FORRESTERS BEACH NSW 2260",Forresters Beach,2260,Ampol,P98,2025-08-05 02:34:21,-33.40061,151.468836,1754361261000000000
Ampol Foodary Forresters Beach,"The Entrance, FORRESTERS BEACH NSW 2260",Forresters Beach,2260,Ampol,PDL,2025-08-05 04:18:17,-33.40061,151.468836,1754367497000000000
Ampol Foodary Forresters Beach,"The Entrance, FORRESTERS BEACH NSW 2260",Forresters Beach,2260,Ampol,U91,2025-08-05 02:34:23,-33.40061,151.468836,1754361263000000000
Metro Petroleum Belmore,"442 Punchbowl Rd, BELMORE NSW 2192",Belmore,2192,Metro Fuel,E10,2025-07-05 02:33:48,-33.907933,151.076962,1751682828000000000
Metro Petroleum Belmore,"442 Punchbowl Rd, BELMORE NSW 2192",Belmore,2192,Metro Fuel,P98,2025-04-05 23:29:14,-33.907933,151.076962,1743895754000000000
Metro Petroleum Belmore,"442 Punchbowl Rd, BELMORE NSW 2192",Belmore,2192,Metro Fuel,U91,2025-07-05 02:33:48,-33.907933,151.076962,1751682828000000000
Metro Petroleum Cootamundra,"111 Sutton St, COOTAMUNDRA NSW 2590",Cootamundra,2590,Metro Fuel,DL,2025-07-05 01:06:38,-34.644482,148.024038,1751677598000000000
Metro Petroleum Cootamundra,"111 Sutton St, COOTAMUNDRA NSW 2590",Cootamundra,2590,Metro Fuel,E10,2025-07-05 01:06:38,-34.644482,148.024038,1751677598000000000
Metro Petroleum Cootamundra,"111 Sutton St, COOTAMUNDRA NSW 2590",Cootamundra,2590,Metro Fuel,P95,2025-07-05 01:06:38,-34.644482,148.024038,1751677598000000000
Metro Petroleum Cootamundra,"111 Sutton St, COOTAMUNDRA NSW 2590",Cootamundra,2590,Metro Fuel,U91,2025-07-05 01:06:38,-34.644482,148.024038,1751677598000000000
Metro Petroleum Heatherbrae,"206 Adelaide Street, HEATHERBRAE NSW 2324",Heatherbrae,2324,Metro Fuel,E10,2025-09-05 01:49:11,-32.780587,151.737605,1757036951000000000
Metro Petroleum Heatherbrae,"206 Adelaide Street, HEATHERBRAE NSW 2324",Heatherbrae,2324,Metro Fuel,PDL,2025-09-05 01:49:11,-32.780587,151.737605,1757036951000000000
Metro Petroleum Heatherbrae,"206 Adelaide Street, HEATHERBRAE NSW 2324",Heatherbrae,2324,Metro Fuel,U91,2025-09-05 01:49:11,-32.780587,151.737605,1757036951000000000
Ampol Foodary Penrith,"2 Lugard St, PENRITH NSW 2750",Penrith,2750,Ampol,E10,2025-05-05 22:48:20,-33.734363,150.693335,1746485300000000000
Ampol Foodary Penrith,"2 Lugard St, PENRITH NSW 2750",Penrith,2750,Ampol,P95,2025-05-05 22:48:21,-33.734363,150.693335,1746485301000000000
Ampol Foodary Penrith,"2 Lugard St, PENRITH NSW 2750",Penrith,2750,Ampol,P98,2025-05-05 22:48:20,-33.734363,150.693335,1746485300000000000
Ampol Foodary Penrith,"2 Lugard St, PENRITH NSW 2750",Penrith,2750,Ampol,PDL,2025-05-05 23:48:23,-33.734363,150.693335,1746488903000000000
Ampol Foodary Penrith,"2 Lugard St, PENRITH NSW 2750",Penrith,2750,Ampol,U91,2025-05-05 22:48:20,-33.734363,150.693335,1746485300000000000
Ampol Foodary Carlingford Court,"797 Pennant Hills Road, CARLINGFORD NSW 2118",Carlingford,2118,Ampol,E10,2025-09-05 00:04:10,-33.775823,151.051729,1757030650000000000
Ampol Foodary Carlingford Court,"797 Pennant Hills Road, CARLINGFORD NSW 2118",Carlingford,2118,Ampol,P95,2025-09-05 00:04:10,-33.775823,151.051729,1757030650000000000
Ampol Foodary Carlingford Court,"797 Pennant Hills Road, CARLINGFORD NSW 2118",Carlingford,2118,Ampol,P98,2025-09-05 00:04:10,-33.775823,151.051729,1757030650000000000
Ampol Foodary Carlingford Court,"797 Pennant Hills Road, CARLINGFORD NSW 2118",Carlingford,2118,Ampol,PDL,2025-07-05 07:18:06,-33.775823,151.051729,1751699886000000000
Ampol Foodary Carlingford Court,"797 Pennant Hills Road, CARLINGFORD NSW 2118",Carlingford,2118,Ampol,U91,2025-09-05 00:04:10,-33.775823,151.051729,1757030650000000000
Ampol Tahmoor,"2900 REMEMBRANCE DVWY, BARGO NSW 2574",Bargo,2574,Ampol,DL,2025-07-05 00:12:59,-34.24456111,150.57791184,1751674379000000000
Ampol Tahmoor,"2900 REMEMBRANCE DVWY, BARGO NSW 2574",Bargo,2574,Ampol,P95,2025-07-05 00:12:59,-34.24456111,150.57791184,1751674379000000000
Ampol Tahmoor,"2900 REMEMBRANCE DVWY, BARGO NSW 2574",Bargo,2574,Ampol,P98,2025-07-05 00:12:59,-34.24456111,150.57791184,1751674379000000000
Ampol Tahmoor,"2900 REMEMBRANCE DVWY, BARGO NSW 2574",Bargo,2574,Ampol,PDL,2025-07-05 00:12:59,-34.24456111,150.57791184,1751674379000000000
Ampol Tahmoor,"2900 REMEMBRANCE DVWY, BARGO NSW 2574",Bargo,2574,Ampol,U91,2025-07-05 00:12:59,-34.24456111,150.57791184,1751674379000000000
Ampol Rutherford Diesel Stop,"83 Mustang Dr, RUTHERFORD NSW 2320",Rutherford,2320,Ampol,DL,2025-08-05 22:48:05,-32.704828,151.498701,1754434085000000000
Ampol Rutherford Diesel Stop,"83 Mustang Dr, RUTHERFORD NSW 2320",Rutherford,2320,Ampol,PDL,2025-08-05 22:48:06,-32.704828,151.498701,1754434086000000000
Ampol Foodary Tempe,"775 Princes Hwy, TEMPE NSW 2044",Tempe,2044,Ampol,E10,2025-08-05 01:48:23,-33.925315,151.160059,1754358503000000000
Ampol Foodary Tempe,"775 Princes Hwy, TEMPE NSW 2044",Tempe,2044,Ampol,P95,2025-08-05 01:48:24,-33.925315,151.160059,1754358504000000000
Ampol Foodary Tempe,"775 Princes Hwy, TEMPE NSW 2044",Tempe,2044,Ampol,P98,2025-08-05 01:48:23,-33.925315,151.160059,1754358503000000000
Ampol Foodary Tempe,"775 Princes Hwy, TEMPE NSW 2044",Tempe,2044,Ampol,PDL,2025-07-05 06:32:09,-33.925315,151.160059,1751697129000000000
Ampol Foodary Tempe,"775 Princes Hwy, TEMPE NSW 2044",Tempe,2044,Ampol,U91,2025-08-05 01:48:23,-33.925315,151.160059,1754358503000000000
Mobil Muswellbrook,"49-51 Maitland St, MUSWELLBROOK NSW 2333",Muswellbrook,2333,Mobil,PDL,2025-01-05 06:46:03,-32.2721887,150.8900116,1736059563000000000
Ampol Foodary Kogarah,"29 President Ave, KOGARAH NSW 2217",Kogarah,2217,Ampol,E10,2025-10-05 03:02:12,-33.965163,151.14115,1759633332000000000
Ampol Foodary Kogarah,"29 President Ave, KOGARAH NSW 2217",Kogarah,2217,Ampol,P95,2025-10-05 03:02:13,-33.965163,151.14115,1759633333000000000
Ampol Foodary Kogarah,"29 President Ave, KOGARAH NSW 2217",Kogarah,2217,Ampol,P98,2025-10-05 03:02:12,-33.965163,151.14115,1759633332000000000
Ampol Foodary Kogarah,"29 President Ave, KOGARAH NSW 2217",Kogarah,2217,Ampol,PDL,2025-06-05 01:32:34,-33.965163,151.14115,1749087154000000000
Ampol Foodary Kogarah,"29 President Ave, KOGARAH NSW 2217",Kogarah,2217,Ampol,U91,2025-10-05 03:02:12,-33.965163,151.14115,1759633332000000000
Metro Petroleum Bellbird,"380 Wollombi Rd, BELLBIRD NSW 2325",Bellbird,2325,Metro Fuel,E10,2025-08-05 19:55:33,-32.8569915,151.3229142,1754423733000000000
Metro Petroleum Bellbird,"380 Wollombi Rd, BELLBIRD NSW 2325",Bellbird,2325,Metro Fuel,P98,2025-01-05 02:42:02,-32.8569915,151.3229142,1736044922000000000
Metro Petroleum Bellbird,"380 Wollombi Rd, BELLBIRD NSW 2325",Bellbird,2325,Metro Fuel,PDL,2025-08-05 19:55:33,-32.8569915,151.3229142,1754423733000000000
Metro Petroleum Bellbird,"380 Wollombi Rd, BELLBIRD NSW 2325",Bellbird,2325,Metro Fuel,U91,2025-08-05 19:55:33,-32.8569915,151.3229142,1754423733000000000
Ampol Foodary Beacon Hill,"176 Warringah Rd, BEACON HILL NSW 2100",Beacon Hill,2100,Ampol,E10,2025-10-05 07:32:11,-33.753807,151.2602299,1759649531000000000
Ampol Foodary Beacon Hill,"176 Warringah Rd, BEACON HILL NSW 2100",Beacon Hill,2100,Ampol,P95,2025-10-05 07:32:11,-33.753807,151.2602299,1759649531000000000
Ampol Foodary Beacon Hill,"176 Warringah Rd, BEACON HILL NSW 2100",Beacon Hill,2100,Ampol,P98,2025-10-05 07:32:11,-33.753807,151.2602299,1759649531000000000
Ampol Foodary Beacon Hill,"176 Warringah Rd, BEACON HILL NSW 2100",Beacon Hill,2100,Ampol,PDL,2025-07-05 06:48:08,-33.753807,151.2602299,1751698088000000000
Ampol Foodary Beacon Hill,"176 Warringah Rd, BEACON HILL NSW 2100",Beacon Hill,2100,Ampol,U91,2025-10-05 07:32:11,-33.753807,151.2602299,1759649531000000000
Liberty Moruya,"5 Princes Hwy, MORUYA NSW 2537",Moruya,2537,Liberty,DL,2025-07-05 22:37:16,-35.90459,150.081623,1751755036000000000
Liberty Moruya,"5 Princes Hwy, MORUYA NSW 2537",Moruya,2537,Liberty,E10,2025-07-05 22:37:16,-35.90459,150.081623,1751755036000000000
Liberty Moruya,"5 Princes Hwy, MORUYA NSW 2537",Moruya,2537,Liberty,P95,2025-07-05 22:37:16,-35.90459,150.081623,1751755036000000000
Liberty Moruya,"5 Princes Hwy, MORUYA NSW 2537",Moruya,2537,Liberty,P98,2025-07-05 22:37:16,-35.90459,150.081623,1751755036000000000
Liberty Moruya,"5 Princes Hwy, MORUYA NSW 2537",Moruya,2537,Liberty,PDL,2025-07-05 22:37:16,-35.90459,150.081623,1751755036000000000
Liberty Moruya,"5 Princes Hwy, MORUYA NSW 2537",Moruya,2537,Liberty,U91,2025-07-05 22:37:16,-35.90459,150.081623,1751755036000000000
Eungai Rail Petrol & Diesel,"8 Station St, EUNGAI RAIL NSW 2441",Eungai Rail,2441,Independent,DL,2025-09-05 04:26:11,-30.850821,152.9016,1757046371000000000
Eungai Rail Petrol & Diesel,"8 Station St, EUNGAI RAIL NSW 2441",Eungai Rail,2441,Independent,P95,2025-09-05 04:26:11,-30.850821,152.9016,1757046371000000000
Eungai Rail Petrol & Diesel,"8 Station St, EUNGAI RAIL NSW 2441",Eungai Rail,2441,Independent,U91,2025-09-05 04:26:11,-30.850821,152.9016,1757046371000000000
Shell Reddy  Express North Richmond,"75-78 Bells Line Of Road, NORTH RICHMOND NSW 2754",North Richmond,2754,Reddy Express,DL,2025-07-05 02:15:44,-33.577734,150.718917,1751681744000000000
Shell Reddy  Express North Richmond,"75-78 Bells Line Of Road, NORTH RICHMOND NSW 2754",North Richmond,2754,Reddy Express,E10,2025-10-05 01:45:46,-33.577734,150.718917,1759628746000000000
Shell Reddy  Express North Richmond,"75-78 Bells Line Of Road, NORTH RICHMOND NSW 2754",North Richmond,2754,Reddy Express,P98,2025-10-05 01:45:46,-33.577734,150.718917,1759628746000000000
Shell Reddy  Express North Richmond,"75-78 Bells Line Of Road, NORTH RICHMOND NSW 2754",North Richmond,2754,Reddy Express,U91,2025-10-05 01:45:46,-33.577734,150.718917,1759628746000000000
AP Punchbowl,"Cnr Dudley St & Punchbowl Rd, PUNCHBOWL NSW 2196",Punchbowl,2196,Independent,E10,2025-08-05 12:04:18,-33.923055,151.058896,1754395458000000000
AP Punchbowl,"Cnr Dudley St & Punchbowl Rd, PUNCHBOWL NSW 2196",Punchbowl,2196,Independent,P95,2025-08-05 22:33:06,-33.923055,151.058896,1754433186000000000
AP Punchbowl,"Cnr Dudley St & Punchbowl Rd, PUNCHBOWL NSW 2196",Punchbowl,2196,Independent,P98,2025-08-05 22:33:06,-33.923055,151.058896,1754433186000000000
AP Punchbowl,"Cnr Dudley St & Punchbowl Rd, PUNCHBOWL NSW 2196",Punchbowl,2196,Independent,PDL,2025-05-05 00:50:38,-33.923055,151.058896,1746406238000000000
AP Punchbowl,"Cnr Dudley St & Punchbowl Rd, PUNCHBOWL NSW 2196",Punchbowl,2196,Independent,U91,2025-08-05 12:04:18,-33.923055,151.058896,1754395458000000000
Speedway Mt Pritchard,"348 Elizabeth Dr, MOUNT PRITCHARD NSW 2170",Mount Pritchard,2170,Speedway,DL,2025-09-05 00:11:39,-33.903154,150.896383,1757031099000000000
Speedway Mt Pritchard,"348 Elizabeth Dr, MOUNT PRITCHARD NSW 2170",Mount Pritchard,2170,Speedway,E10,2025-09-05 21:53:23,-33.903154,150.896383,1757109203000000000
Speedway Mt Pritchard,"348 Elizabeth Dr, MOUNT PRITCHARD NSW 2170",Mount Pritchard,2170,Speedway,P95,2025-09-05 21:53:23,-33.903154,150.896383,1757109203000000000
Speedway Mt Pritchard,"348 Elizabeth Dr, MOUNT PRITCHARD NSW 2170",Mount Pritchard,2170,Speedway,P98,2025-10-05 03:54:12,-33.903154,150.896383,1759636452000000000
Speedway Mt Pritchard,"348 Elizabeth Dr, MOUNT PRITCHARD NSW 2170",Mount Pritchard,2170,Speedway,U91,2025-10-05 03:53:00,-33.903154,150.896383,1759636380000000000
Shell Goonellabah,"753 Ballina Road, GOONELLABAH NSW 2480",Goonellabah,2480,Shell,DL,2025-05-05 02:26:09,-28.8133873,153.3391471,1746411969000000000
Shell Goonellabah,"753 Ballina Road, GOONELLABAH NSW 2480",Goonellabah,2480,Shell,LPG,2025-05-02 23:45:58,-28.8133873,153.3391471,1746229558000000000
Shell Goonellabah,"753 Ballina Road, GOONELLABAH NSW 2480",Goonellabah,2480,Shell,P95,2025-05-05 23:43:06,-28.8133873,153.3391471,1746488586000000000
Shell Goonellabah,"753 Ballina Road, GOONELLABAH NSW 2480",Goonellabah,2480,Shell,P98,2025-05-05 23:43:06,-28.8133873,153.3391471,1746488586000000000
Shell Goonellabah,"753 Ballina Road, GOONELLABAH NSW 2480",Goonellabah,2480,Shell,U91,2025-05-05 23:43:06,-28.8133873,153.3391471,1746488586000000000
Shell Wollongbar,"1185 Bruxner Hwy, WOLLONGBAR NSW 2477",Wollongbar,2477,Shell,DL,2025-05-05 02:26:25,-28.815548,153.403428,1746411985000000000
Shell Wollongbar,"1185 Bruxner Hwy, WOLLONGBAR NSW 2477",Wollongbar,2477,Shell,P95,2025-05-05 23:43:26,-28.815548,153.403428,1746488606000000000
Shell Wollongbar,"1185 Bruxner Hwy, WOLLONGBAR NSW 2477",Wollongbar,2477,Shell,P98,2025-05-05 23:43:26,-28.815548,153.403428,1746488606000000000
Shell Wollongbar,"1185 Bruxner Hwy, WOLLONGBAR NSW 2477",Wollongbar,2477,Shell,U91,2025-05-05 23:43:26,-28.815548,153.403428,1746488606000000000
SHELL WINGHAM SERVO,"24 Murray Road, WINGHAM NSW 2429",Wingham,2429,Shell,E10,2025-06-05 01:14:31,-31.8686868,152.3620177,1749086071000000000
SHELL WINGHAM SERVO,"24 Murray Road, WINGHAM NSW 2429",Wingham,2429,Shell,P98,2025-06-05 01:14:31,-31.8686868,152.3620177,1749086071000000000
SHELL WINGHAM SERVO,"24 Murray Road, WINGHAM NSW 2429",Wingham,2429,Shell,PDL,2025-08-05 23:31:33,-31.8686868,152.3620177,1754436693000000000
SHELL WINGHAM SERVO,"24 Murray Road, WINGHAM NSW 2429",Wingham,2429,Shell,U91,2025-06-05 01:14:31,-31.8686868,152.3620177,1749086071000000000
7-Eleven Kanwal,"207-209 Wallarah Rd, KANWAL NSW 2259",Kanwal,2259,7-Eleven,PDL,2025-07-05 06:50:22,-33.2528645,151.4931737,1751698222000000000
Andys Garage Bray Park,"46-48 Kyogle Rd, BRAY PARK NSW 2484",Bray Park,2484,Independent,DL,2025-09-05 09:43:15,-28.340999,153.374884,1757065395000000000
Andys Garage Bray Park,"46-48 Kyogle Rd, BRAY PARK NSW 2484",Bray Park,2484,Independent,P95,2025-09-05 09:43:15,-28.340999,153.374884,1757065395000000000
Andys Garage Bray Park,"46-48 Kyogle Rd, BRAY PARK NSW 2484",Bray Park,2484,Independent,U91,2025-09-05 09:43:15,-28.340999,153.374884,1757065395000000000
Ampol Foodary Hamilton,"59-63 Tudor Street, HAMILTON NSW 2303",Hamilton,2303,Ampol,E10,2025-08-05 05:32:34,-32.924642,151.751357,1754371954000000000
Ampol Foodary Hamilton,"59-63 Tudor Street, HAMILTON NSW 2303",Hamilton,2303,Ampol,P95,2025-08-05 05:32:35,-32.924642,151.751357,1754371955000000000
Ampol Foodary Hamilton,"59-63 Tudor Street, HAMILTON NSW 2303",Hamilton,2303,Ampol,P98,2025-08-05 05:32:34,-32.924642,151.751357,1754371954000000000
Ampol Foodary Hamilton,"59-63 Tudor Street, HAMILTON NSW 2303",Hamilton,2303,Ampol,PDL,2025-09-04 04:18:11,-32.924642,151.751357,1756959491000000000
Ampol Foodary Hamilton,"59-63 Tudor Street, HAMILTON NSW 2303",Hamilton,2303,Ampol,U91,2025-08-05 05:32:34,-32.924642,151.751357,1754371954000000000
U-Go Rozelle (Self - Serve),"121 Victoria Rd, ROZELLE NSW 2039",Rozelle,2039,U-Go,E10,2025-04-05 22:32:05,-33.862552,151.168475,1743892325000000000
U-Go Rozelle (Self - Serve),"121 Victoria Rd, ROZELLE NSW 2039",Rozelle,2039,U-Go,P95,2025-04-05 22:32:05,-33.862552,151.168475,1743892325000000000
U-Go Rozelle (Self - Serve),"121 Victoria Rd, ROZELLE NSW 2039",Rozelle,2039,U-Go,P98,2025-04-05 22:32:04,-33.862552,151.168475,1743892324000000000
U-Go Rozelle (Self - Serve),"121 Victoria Rd, ROZELLE NSW 2039",Rozelle,2039,U-Go,U91,2025-04-05 22:32:05,-33.862552,151.168475,1743892325000000000
Ampol Foodary Salt Ash,"2893 Nelson Bay Rd, SALT ASH NSW 2318",Salt Ash,2318,Ampol,E10,2025-04-05 22:16:02,-32.786649,151.933639,1743891362000000000
Ampol Foodary Salt Ash,"2893 Nelson Bay Rd, SALT ASH NSW 2318",Salt Ash,2318,Ampol,P95,2025-04-05 22:16:03,-32.786649,151.933639,1743891363000000000
Ampol Foodary Salt Ash,"2893 Nelson Bay Rd, SALT ASH NSW 2318",Salt Ash,2318,Ampol,P98,2025-04-05 22:16:02,-32.786649,151.933639,1743891362000000000
Ampol Foodary Salt Ash,"2893 Nelson Bay Rd, SALT ASH NSW 2318",Salt Ash,2318,Ampol,PDL,2025-06-05 00:32:35,-32.786649,151.933639,1749083555000000000
Ampol Foodary Salt Ash,"2893 Nelson Bay Rd, SALT ASH NSW 2318",Salt Ash,2318,Ampol,U91,2025-04-05 22:16:02,-32.786649,151.933639,1743891362000000000
Ampol Foodary Thornleigh,"200-202 Pennant Hills Road, THORNLEIGH NSW 2120",Thornleigh,2120,Ampol,E10,2025-10-05 03:18:06,-33.7266,151.08363,1759634286000000000
Ampol Foodary Thornleigh,"200-202 Pennant Hills Road, THORNLEIGH NSW 2120",Thornleigh,2120,Ampol,P95,2025-10-05 03:18:06,-33.7266,151.08363,1759634286000000000
Ampol Foodary Thornleigh,"200-202 Pennant Hills Road, THORNLEIGH NSW 2120",Thornleigh,2120,Ampol,P98,2025-10-05 03:18:06,-33.7266,151.08363,1759634286000000000
Ampol Foodary Thornleigh,"200-202 Pennant Hills Road, THORNLEIGH NSW 2120",Thornleigh,2120,Ampol,PDL,2025-07-05 04:48:09,-33.7266,151.08363,1751690889000000000
Ampol Foodary Thornleigh,"200-202 Pennant Hills Road, THORNLEIGH NSW 2120",Thornleigh,2120,Ampol,U91,2025-10-05 03:18:06,-33.7266,151.08363,1759634286000000000
Norris Park IGA - MOGAS,"545 Union Rd, NORTH ALBURY NSW 2640",North Albury,2640,Independent,P95,2025-03-04 06:03:40,-36.051254,146.921149,1741068220000000000
Ampol Foodary New Lambton,"148 Bridges Rd, NEW LAMBTON NSW 2305",New Lambton,2305,Ampol,E10,2025-07-05 00:48:26,-32.932783,151.713774,1751676506000000000
Ampol Foodary New Lambton,"148 Bridges Rd, NEW LAMBTON NSW 2305",New Lambton,2305,Ampol,P95,2025-07-05 00:48:26,-32.932783,151.713774,1751676506000000000
Ampol Foodary New Lambton,"148 Bridges Rd, NEW LAMBTON NSW 2305",New Lambton,2305,Ampol,P98,2025-07-05 00:48:26,-32.932783,151.713774,1751676506000000000
Ampol Foodary New Lambton,"148 Bridges Rd, NEW LAMBTON NSW 2305",New Lambton,2305,Ampol,PDL,2025-08-05 21:18:05,-32.932783,151.713774,1754428685000000000
Ampol Foodary New Lambton,"148 Bridges Rd, NEW LAMBTON NSW 2305",New Lambton,2305,Ampol,U91,2025-07-05 00:48:26,-32.932783,151.713774,1751676506000000000
Caltex Cameron Park,"119 Stenhouse Dr, CAMERON PARK NSW 2285",Cameron Park,2285,Caltex,E10,2025-01-04 23:54:23,-32.896448,151.597315,1736034863000000000
Ampol Foodary Long Jetty,"431 The Entrance Rd, LONG JETTY NSW 2261",Long Jetty,2261,Ampol,E10,2025-07-05 22:16:25,-33.360158,151.482751,1751753785000000000
Ampol Foodary Long Jetty,"431 The Entrance Rd, LONG JETTY NSW 2261",Long Jetty,2261,Ampol,P95,2025-07-05 22:16:26,-33.360158,151.482751,1751753786000000000
Ampol Foodary Long Jetty,"431 The Entrance Rd, LONG JETTY NSW 2261",Long Jetty,2261,Ampol,P98,2025-07-05 22:16:25,-33.360158,151.482751,1751753785000000000
Ampol Foodary Long Jetty,"431 The Entrance Rd, LONG JETTY NSW 2261",Long Jetty,2261,Ampol,PDL,2025-07-05 06:18:06,-33.360158,151.482751,1751696286000000000
Ampol Foodary Long Jetty,"431 The Entrance Rd, LONG JETTY NSW 2261",Long Jetty,2261,Ampol,U91,2025-07-05 22:16:25,-33.360158,151.482751,1751753785000000000
Ampol Foodary Berowra,"12-14 Berowra Waters Rd, BEROWRA NSW 2081",Berowra,2081,Ampol,P95,2025-10-05 03:18:06,-33.623381,151.150554,1759634286000000000
Ampol Foodary Berowra,"12-14 Berowra Waters Rd, BEROWRA NSW 2081",Berowra,2081,Ampol,P98,2025-10-05 03:18:05,-33.623381,151.150554,1759634285000000000
Ampol Foodary Berowra,"12-14 Berowra Waters Rd, BEROWRA NSW 2081",Berowra,2081,Ampol,PDL,2025-07-05 05:46:10,-33.623381,151.150554,1751694370000000000
Ampol Foodary Berowra,"12-14 Berowra Waters Rd, BEROWRA NSW 2081",Berowra,2081,Ampol,U91,2025-10-05 03:18:06,-33.623381,151.150554,1759634286000000000
Ampol Foodary North Richmond,"50 Bells Line of Road, NORTH RICHMOND NSW 2754",North Richmond,2754,Ampol,E10,2025-10-05 03:02:15,-33.579975,150.719994,1759633335000000000
Ampol Foodary North Richmond,"50 Bells Line of Road, NORTH RICHMOND NSW 2754",North Richmond,2754,Ampol,P95,2025-10-05 03:02:15,-33.579975,150.719994,1759633335000000000
